Driver Response Timestamp,Order Create Timestamp,Order Id
3/29/17 14:20:31,3/29/17 14:20:23,2514
3/29/17 14:24:37,3/29/17 14:24:29,2515
3/29/17 14:27:43,3/29/17 14:27:29,2516
3/29/17 14:29:04,3/29/17 14:28:45,2517
3/29/17 14:29:56,3/29/17 14:29:37,2518
3/29/17 14:30:27,3/29/17 14:30:19,2519
3/29/17 14:32:43,3/29/17 14:32:25,2520
3/29/17 14:32:37,3/29/17 14:32:28,2521
3/29/17 14:33:01,3/29/17 14:32:51,2522
3/29/17 14:36:29,3/29/17 14:35:19,2523
3/29/17 14:36:38,3/29/17 14:36:02,2524
3/29/17 14:37:33,3/29/17 14:37:25,2525
3/29/17 14:44:45,3/29/17 14:44:02,2526
3/29/17 14:50:14,3/29/17 14:49:49,2527
3/29/17 14:55:34,3/29/17 14:55:26,2528
3/29/17 15:03:55,3/29/17 14:57:32,2529
3/29/17 14:57:51,3/29/17 14:57:40,2530
3/29/17 15:02:04,3/29/17 15:01:53,2531
3/29/17 15:03:37,3/29/17 15:03:11,2532
3/29/17 15:06:25,3/29/17 15:05:36,2533
3/29/17 15:06:23,3/29/17 15:06:13,2534
3/29/17 15:07:26,3/29/17 15:06:50,2535
3/29/17 15:10:48,3/29/17 15:10:28,2536
3/29/17 15:16:50,3/29/17 15:15:53,2537
3/29/17 15:19:45,3/29/17 15:19:37,2538
3/29/17 15:20:56,3/29/17 15:20:43,2539
3/29/17 15:22:33,3/29/17 15:22:07,2540
3/29/17 15:27:20,3/29/17 15:26:19,2541
3/29/17 15:29:11,3/29/17 15:28:27,2542
3/29/17 15:29:23,3/29/17 15:29:11,2543
3/29/17 15:36:30,3/29/17 15:35:48,2544
3/29/17 15:38:42,3/29/17 15:37:48,2545
3/29/17 15:40:14,3/29/17 15:40:05,2546
3/29/17 15:40:36,3/29/17 15:40:27,2547
3/29/17 15:42:19,3/29/17 15:41:56,2548
3/29/17 15:42:29,3/29/17 15:42:21,2549
3/29/17 15:43:44,3/29/17 15:43:36,2550
3/29/17 15:45:39,3/29/17 15:45:31,2551
3/29/17 15:50:29,3/29/17 15:47:09,2552
3/29/17 15:47:44,3/29/17 15:47:33,2553
3/29/17 15:48:34,3/29/17 15:48:23,2554
3/29/17 15:56:44,3/29/17 15:56:20,2555
3/29/17 16:02:21,3/29/17 16:02:00,2556
3/29/17 16:04:08,3/29/17 16:03:46,2557
3/29/17 16:06:01,3/29/17 16:05:41,2558
3/29/17 16:07:31,3/29/17 16:07:23,2559
3/29/17 16:10:38,3/29/17 16:10:28,2560
3/29/17 16:17:08,3/29/17 16:16:46,2561
3/29/17 16:27:13,3/29/17 16:26:33,2562
3/29/17 16:32:49,3/29/17 16:31:55,2563
3/29/17 16:32:12,3/29/17 16:32:04,2564
3/29/17 16:33:16,3/29/17 16:33:08,2565
3/29/17 16:35:45,3/29/17 16:35:23,2566
3/29/17 16:35:46,3/29/17 16:35:37,2567
3/29/17 16:37:47,3/29/17 16:37:34,2568
3/29/17 16:38:17,3/29/17 16:38:07,2569
3/29/17 16:39:57,3/29/17 16:39:37,2570
3/29/17 16:40:35,3/29/17 16:40:22,2571
3/29/17 16:43:17,3/29/17 16:42:22,2572
3/29/17 16:43:57,3/29/17 16:43:03,2573
3/29/17 16:43:33,3/29/17 16:43:21,2574
3/29/17 16:46:18,3/29/17 16:46:05,2575
3/29/17 16:47:01,3/29/17 16:46:52,2576
3/29/17 16:58:45,3/29/17 16:58:38,2577
3/29/17 17:00:07,3/29/17 16:59:12,2578
3/29/17 17:00:51,3/29/17 17:00:31,2579
3/29/17 17:04:30,3/29/17 17:03:50,2580
3/29/17 17:05:17,3/29/17 17:04:22,2581
3/29/17 17:04:46,3/29/17 17:04:33,2582
3/29/17 17:09:02,3/29/17 17:08:55,2583
3/29/17 17:10:24,3/29/17 17:10:15,2584
3/29/17 17:13:14,3/29/17 17:12:19,2585
3/29/17 17:17:30,3/29/17 17:17:07,2586
3/29/17 17:20:15,3/29/17 17:20:06,2587
3/29/17 17:28:19,3/29/17 17:27:38,2588
3/29/17 17:28:52,3/29/17 17:28:11,2589
3/29/17 17:30:27,3/29/17 17:29:59,2590
3/29/17 17:59:01,3/29/17 17:38:42,2591
3/29/17 17:51:20,3/29/17 17:51:10,2592
3/29/17 18:18:58,3/29/17 18:18:50,2593
3/29/17 18:27:04,3/29/17 18:26:56,2594
3/29/17 18:27:15,3/29/17 18:27:07,2595
3/29/17 18:32:30,3/29/17 18:32:22,2596
3/29/17 18:44:05,3/29/17 18:43:51,2597
3/29/17 19:05:43,3/29/17 19:05:35,2598
3/30/17 2:33:33,3/30/17 2:32:35,2599
3/30/17 2:40:47,3/30/17 2:40:13,2600
3/30/17 2:45:19,3/30/17 2:44:01,2601
3/30/17 2:56:25,3/30/17 2:55:51,2602
3/30/17 3:05:39,3/30/17 3:03:45,2603
3/30/17 3:15:47,3/30/17 3:13:27,2604
3/30/17 3:19:02,3/30/17 3:18:31,2605
3/30/17 3:23:38,3/30/17 3:23:28,2606
3/30/17 3:32:45,3/30/17 3:32:04,2607
3/30/17 3:34:52,3/30/17 3:34:44,2608
3/30/17 3:41:48,3/30/17 3:41:37,2609
3/30/17 3:44:06,3/30/17 3:43:09,2610
3/30/17 3:48:46,3/30/17 3:48:09,2611
3/30/17 3:51:52,3/30/17 3:51:28,2612
3/30/17 3:53:08,3/30/17 3:52:55,2613
3/30/17 3:56:17,3/30/17 3:56:00,2614
3/30/17 4:31:41,3/30/17 4:31:28,2615
3/30/17 4:31:41,3/30/17 4:31:31,2616
3/30/17 4:32:11,3/30/17 4:31:53,2617
3/30/17 4:48:43,3/30/17 4:35:12,2618
3/30/17 4:35:33,3/30/17 4:35:33,2619
3/30/17 4:37:53,3/30/17 4:37:28,2620
3/30/17 4:41:41,3/30/17 4:41:33,2621
3/30/17 4:53:23,3/30/17 4:52:47,2622
3/30/17 5:01:55,3/30/17 5:01:19,2623
3/30/17 5:03:21,3/30/17 5:03:01,2624
3/30/17 5:07:42,3/30/17 5:07:07,2625
3/30/17 5:07:41,3/30/17 5:07:20,2626
3/30/17 5:11:28,3/30/17 5:11:20,2627
3/30/17 5:11:44,3/30/17 5:11:33,2628
3/30/17 5:15:36,3/30/17 5:15:27,2629
3/30/17 5:18:19,3/30/17 5:18:11,2630
3/30/17 5:25:26,3/30/17 5:23:56,2631
3/30/17 5:24:33,3/30/17 5:24:20,2632
3/30/17 5:24:45,3/30/17 5:24:28,2633
3/30/17 5:26:14,3/30/17 5:26:06,2634
3/30/17 5:26:45,3/30/17 5:26:36,2635
3/30/17 5:26:44,3/30/17 5:26:36,2636
3/30/17 5:28:43,3/30/17 5:28:19,2637
3/30/17 5:35:11,3/30/17 5:34:57,2638
3/30/17 5:39:49,3/30/17 5:35:01,2639
3/30/17 5:38:26,3/30/17 5:38:14,2640
3/30/17 5:39:33,3/30/17 5:39:24,2641
3/30/17 5:43:33,3/30/17 5:43:09,2642
3/30/17 5:48:50,3/30/17 5:48:28,2643
3/30/17 5:49:38,3/30/17 5:48:59,2644
3/30/17 5:51:42,3/30/17 5:49:42,2645
3/30/17 5:50:17,3/30/17 5:50:08,2646
3/30/17 5:51:30,3/30/17 5:51:19,2647
3/30/17 5:53:20,3/30/17 5:52:46,2648
3/30/17 5:53:54,3/30/17 5:53:46,2649
3/30/17 5:58:46,3/30/17 5:58:31,2650
3/30/17 6:01:10,3/30/17 6:01:01,2651
3/30/17 6:01:57,3/30/17 6:01:48,2652
3/30/17 6:05:11,3/30/17 6:04:43,2653
3/30/17 6:05:01,3/30/17 6:04:54,2654
3/30/17 6:05:25,3/30/17 6:04:57,2655
3/30/17 6:05:48,3/30/17 6:05:36,2656
3/30/17 6:06:37,3/30/17 6:06:27,2657
3/30/17 6:07:41,3/30/17 6:07:32,2658
3/30/17 6:09:21,3/30/17 6:09:11,2659
3/30/17 6:09:59,3/30/17 6:09:48,2660
3/30/17 6:11:36,3/30/17 6:10:47,2661
3/30/17 6:12:13,3/30/17 6:12:03,2662
3/30/17 6:13:25,3/30/17 6:12:25,2663
3/30/17 6:13:08,3/30/17 6:12:46,2664
3/30/17 6:13:11,3/30/17 6:13:01,2665
3/30/17 6:13:59,3/30/17 6:13:49,2666
3/30/17 6:14:49,3/30/17 6:14:11,2667
3/30/17 6:19:30,3/30/17 6:19:04,2668
3/30/17 6:21:09,3/30/17 6:20:47,2669
3/30/17 6:26:09,3/30/17 6:25:57,2670
3/30/17 6:26:59,3/30/17 6:26:50,2671
3/30/17 6:27:05,3/30/17 6:26:53,2672
3/30/17 6:27:47,3/30/17 6:27:38,2673
3/30/17 6:28:46,3/30/17 6:28:29,2674
3/30/17 6:29:11,3/30/17 6:29:02,2675
3/30/17 6:29:25,3/30/17 6:29:05,2676
3/30/17 6:31:11,3/30/17 6:31:02,2677
3/30/17 6:32:11,3/30/17 6:31:08,2678
3/30/17 6:32:49,3/30/17 6:32:30,2679
3/30/17 6:33:03,3/30/17 6:32:55,2680
3/30/17 6:33:39,3/30/17 6:33:11,2681
3/30/17 6:33:36,3/30/17 6:33:16,2682
3/30/17 6:34:16,3/30/17 6:33:56,2683
3/30/17 6:34:58,3/30/17 6:34:49,2684
3/30/17 6:35:55,3/30/17 6:35:37,2685
3/30/17 6:39:43,3/30/17 6:39:34,2686
3/30/17 6:44:07,3/30/17 6:43:58,2687
3/30/17 6:44:47,3/30/17 6:44:28,2688
3/30/17 6:47:58,3/30/17 6:47:38,2689
3/30/17 6:48:22,3/30/17 6:48:11,2690
3/30/17 6:48:22,3/30/17 6:48:13,2691
3/30/17 6:51:30,3/30/17 6:50:08,2692
3/30/17 6:51:09,3/30/17 6:50:50,2693
3/30/17 6:52:18,3/30/17 6:52:05,2694
3/30/17 6:54:13,3/30/17 6:53:46,2695
3/30/17 6:54:55,3/30/17 6:54:44,2696
3/30/17 6:55:54,3/30/17 6:55:44,2697
3/30/17 6:56:21,3/30/17 6:56:05,2698
3/30/17 6:56:24,3/30/17 6:56:12,2699
3/30/17 6:56:59,3/30/17 6:56:52,2700
3/30/17 6:58:04,3/30/17 6:57:28,2701
3/30/17 7:00:29,3/30/17 7:00:21,2702
3/30/17 7:02:32,3/30/17 7:02:22,2703
3/30/17 7:04:55,3/30/17 7:04:14,2704
3/30/17 7:05:45,3/30/17 7:04:58,2705
3/30/17 7:06:36,3/30/17 7:05:41,2706
3/30/17 7:06:48,3/30/17 7:06:32,2707
3/30/17 7:09:01,3/30/17 7:08:45,2708
3/30/17 7:08:56,3/30/17 7:08:49,2709
3/30/17 7:09:52,3/30/17 7:09:19,2710
3/30/17 7:10:36,3/30/17 7:09:32,2711
3/30/17 7:09:54,3/30/17 7:09:46,2712
3/30/17 7:13:46,3/30/17 7:13:33,2713
3/30/17 7:14:03,3/30/17 7:13:52,2714
3/30/17 7:14:24,3/30/17 7:14:02,2715
3/30/17 7:15:16,3/30/17 7:14:50,2716
3/30/17 7:16:17,3/30/17 7:15:56,2717
3/30/17 7:17:00,3/30/17 7:16:44,2718
3/30/17 7:18:14,3/30/17 7:17:25,2719
3/30/17 7:17:55,3/30/17 7:17:39,2720
3/30/17 7:20:46,3/30/17 7:20:36,2721
3/30/17 7:21:32,3/30/17 7:20:56,2722
3/30/17 7:22:14,3/30/17 7:21:20,2723
3/30/17 7:23:36,3/30/17 7:22:38,2724
3/30/17 7:23:11,3/30/17 7:23:01,2725
3/30/17 7:27:33,3/30/17 7:27:22,2726
3/30/17 7:28:26,3/30/17 7:28:06,2727
3/30/17 7:38:25,3/30/17 7:28:21,2728
3/30/17 7:29:58,3/30/17 7:29:48,2729
3/30/17 7:32:34,3/30/17 7:32:26,2730
3/30/17 7:33:50,3/30/17 7:33:29,2731
3/30/17 7:34:42,3/30/17 7:34:33,2732
3/30/17 7:35:11,3/30/17 7:34:59,2733
3/30/17 7:35:31,3/30/17 7:35:23,2734
3/30/17 7:37:08,3/30/17 7:35:47,2735
3/30/17 7:37:03,3/30/17 7:36:36,2736
3/30/17 7:39:43,3/30/17 7:38:47,2737
3/30/17 7:39:26,3/30/17 7:39:17,2738
3/30/17 7:46:15,3/30/17 7:41:13,2739
3/30/17 7:42:01,3/30/17 7:41:53,2740
3/30/17 7:43:51,3/30/17 7:43:09,2741
3/30/17 7:43:56,3/30/17 7:43:48,2742
3/30/17 7:46:48,3/30/17 7:46:40,2743
3/30/17 7:46:59,3/30/17 7:46:48,2744
3/30/17 7:49:37,3/30/17 7:48:37,2745
3/30/17 7:51:04,3/30/17 7:50:44,2746
3/30/17 7:52:44,3/30/17 7:52:31,2747
3/30/17 7:53:02,3/30/17 7:52:40,2748
3/30/17 7:54:12,3/30/17 7:53:22,2749
3/30/17 7:54:51,3/30/17 7:54:41,2750
3/30/17 7:57:03,3/30/17 7:55:53,2751
3/30/17 7:56:44,3/30/17 7:56:29,2752
3/30/17 7:57:46,3/30/17 7:57:35,2753
3/30/17 7:58:09,3/30/17 7:58:00,2754
3/30/17 7:58:49,3/30/17 7:58:14,2755
3/30/17 7:58:28,3/30/17 7:58:18,2756
3/30/17 8:03:34,3/30/17 8:02:54,2757
3/30/17 8:03:08,3/30/17 8:02:58,2758
3/30/17 8:07:15,3/30/17 8:05:42,2759
3/30/17 8:12:05,3/30/17 8:11:48,2760
3/30/17 8:13:40,3/30/17 8:13:11,2761
3/30/17 8:14:01,3/30/17 8:13:51,2762
3/30/17 8:15:04,3/30/17 8:14:57,2763
3/30/17 8:15:21,3/30/17 8:15:01,2764
3/30/17 8:18:12,3/30/17 8:17:54,2765
3/30/17 8:22:54,3/30/17 8:22:04,2766
3/30/17 8:26:55,3/30/17 8:26:30,2767
3/30/17 8:28:36,3/30/17 8:28:27,2768
3/30/17 8:29:14,3/30/17 8:29:07,2769
3/30/17 8:29:35,3/30/17 8:29:24,2770
3/30/17 8:34:50,3/30/17 8:34:04,2771
3/30/17 8:34:16,3/30/17 8:34:07,2772
3/30/17 8:36:18,3/30/17 8:35:47,2773
3/30/17 8:36:47,3/30/17 8:35:50,2774
3/30/17 8:36:02,3/30/17 8:35:54,2775
3/30/17 8:36:27,3/30/17 8:36:18,2776
3/30/17 8:38:27,3/30/17 8:38:08,2777
3/30/17 8:40:16,3/30/17 8:40:01,2778
3/30/17 8:42:05,3/30/17 8:41:54,2779
3/30/17 8:43:05,3/30/17 8:42:49,2780
3/30/17 8:46:20,3/30/17 8:45:49,2781
3/30/17 8:46:40,3/30/17 8:46:32,2782
3/30/17 8:47:18,3/30/17 8:47:07,2783
3/30/17 8:49:22,3/30/17 8:49:05,2784
3/30/17 8:51:36,3/30/17 8:51:27,2785
3/30/17 8:55:28,3/30/17 8:55:09,2786
3/30/17 8:57:49,3/30/17 8:56:57,2787
3/30/17 8:57:51,3/30/17 8:57:40,2788
3/30/17 8:58:20,3/30/17 8:58:13,2789
3/30/17 9:00:47,3/30/17 8:58:50,2790
3/30/17 9:00:05,3/30/17 8:59:13,2791
3/30/17 9:04:51,3/30/17 8:59:21,2792
3/30/17 8:59:46,3/30/17 8:59:30,2793
3/30/17 9:00:37,3/30/17 9:00:12,2794
3/30/17 9:01:20,3/30/17 9:01:11,2795
3/30/17 9:02:54,3/30/17 9:02:28,2796
3/30/17 9:03:44,3/30/17 9:03:21,2797
3/30/17 9:06:00,3/30/17 9:05:48,2798
3/30/17 9:08:11,3/30/17 9:08:04,2799
3/30/17 9:08:48,3/30/17 9:08:32,2800
3/30/17 9:12:05,3/30/17 9:11:33,2801
3/30/17 9:12:49,3/30/17 9:12:40,2802
3/30/17 9:12:58,3/30/17 9:12:44,2803
3/30/17 9:13:04,3/30/17 9:12:56,2804
3/30/17 9:13:37,3/30/17 9:13:25,2805
3/30/17 9:15:30,3/30/17 9:15:21,2806
3/30/17 9:17:02,3/30/17 9:15:58,2807
3/30/17 9:18:24,3/30/17 9:18:07,2808
3/30/17 9:28:11,3/30/17 9:18:42,2809
3/30/17 9:21:08,3/30/17 9:20:25,2810
3/30/17 9:21:03,3/30/17 9:20:41,2811
3/30/17 9:21:32,3/30/17 9:21:01,2812
3/30/17 9:21:30,3/30/17 9:21:21,2813
3/30/17 9:25:56,3/30/17 9:25:08,2814
3/30/17 9:28:36,3/30/17 9:28:26,2815
3/30/17 9:30:14,3/30/17 9:29:36,2816
3/30/17 9:31:45,3/30/17 9:30:33,2817
3/30/17 9:33:09,3/30/17 9:32:49,2818
3/30/17 9:33:23,3/30/17 9:33:03,2819
3/30/17 9:34:59,3/30/17 9:34:37,2820
3/30/17 9:35:54,3/30/17 9:35:14,2821
3/30/17 9:42:37,3/30/17 9:35:53,2822
3/30/17 9:36:10,3/30/17 9:35:59,2823
3/30/17 9:36:28,3/30/17 9:36:00,2824
3/30/17 9:36:35,3/30/17 9:36:24,2825
3/30/17 9:36:46,3/30/17 9:36:34,2826
3/30/17 10:06:52,3/30/17 9:39:18,2827
3/30/17 9:39:46,3/30/17 9:39:37,2828
3/30/17 9:41:35,3/30/17 9:41:28,2829
3/30/17 9:43:17,3/30/17 9:42:41,2830
3/30/17 9:43:07,3/30/17 9:43:00,2831
3/30/17 9:43:17,3/30/17 9:43:04,2832
3/30/17 9:44:19,3/30/17 9:43:31,2833
3/30/17 9:45:00,3/30/17 9:44:04,2834
3/30/17 9:46:36,3/30/17 9:46:28,2835
3/30/17 9:47:10,3/30/17 9:46:47,2836
3/30/17 9:49:45,3/30/17 9:49:37,2837
3/30/17 9:50:34,3/30/17 9:49:39,2838
3/30/17 9:50:04,3/30/17 9:49:40,2839
3/30/17 9:50:06,3/30/17 9:49:57,2840
3/30/17 9:52:23,3/30/17 9:52:15,2841
3/30/17 9:54:06,3/30/17 9:53:45,2842
3/30/17 9:54:36,3/30/17 9:54:25,2843
3/30/17 9:57:01,3/30/17 9:56:27,2844
3/30/17 9:56:41,3/30/17 9:56:32,2845
3/30/17 10:00:54,3/30/17 9:59:48,2846
3/30/17 10:00:41,3/30/17 10:00:27,2847
3/30/17 10:02:27,3/30/17 10:01:33,2848
3/30/17 10:01:52,3/30/17 10:01:42,2849
3/30/17 10:02:10,3/30/17 10:02:00,2850
3/30/17 10:02:59,3/30/17 10:02:47,2851
3/30/17 10:04:11,3/30/17 10:04:03,2852
3/30/17 10:05:13,3/30/17 10:05:04,2853
3/30/17 10:05:34,3/30/17 10:05:19,2854
3/30/17 10:06:42,3/30/17 10:06:30,2855
3/30/17 10:07:02,3/30/17 10:06:41,2856
3/30/17 10:07:27,3/30/17 10:06:50,2857
3/30/17 10:07:27,3/30/17 10:07:14,2858
3/30/17 10:08:27,3/30/17 10:08:06,2859
3/30/17 10:08:52,3/30/17 10:08:29,2860
3/30/17 10:10:55,3/30/17 10:09:28,2861
3/30/17 10:10:12,3/30/17 10:09:37,2862
3/30/17 10:10:54,3/30/17 10:10:38,2863
3/30/17 10:12:03,3/30/17 10:10:46,2864
3/30/17 10:11:25,3/30/17 10:10:56,2865
3/30/17 10:12:00,3/30/17 10:11:36,2866
3/30/17 10:12:34,3/30/17 10:12:17,2867
3/30/17 10:13:01,3/30/17 10:12:36,2868
3/30/17 10:12:48,3/30/17 10:12:39,2869
3/30/17 10:15:50,3/30/17 10:15:41,2870
3/30/17 10:15:48,3/30/17 10:15:41,2871
3/30/17 10:16:40,3/30/17 10:16:03,2872
3/30/17 10:18:02,3/30/17 10:17:39,2873
3/30/17 10:21:17,3/30/17 10:20:48,2874
3/30/17 10:23:11,3/30/17 10:23:03,2875
3/30/17 10:25:21,3/30/17 10:24:55,2876
3/30/17 10:26:57,3/30/17 10:26:43,2877
3/30/17 10:27:31,3/30/17 10:27:15,2878
3/30/17 10:27:33,3/30/17 10:27:17,2879
3/30/17 10:27:47,3/30/17 10:27:34,2880
3/30/17 10:27:58,3/30/17 10:27:47,2881
3/30/17 10:29:15,3/30/17 10:29:00,2882
3/30/17 10:30:49,3/30/17 10:30:06,2883
3/30/17 10:30:45,3/30/17 10:30:35,2884
3/30/17 10:32:11,3/30/17 10:31:53,2885
3/30/17 10:36:23,3/30/17 10:33:45,2886
3/30/17 10:34:02,3/30/17 10:33:50,2887
3/30/17 10:34:03,3/30/17 10:33:53,2888
3/30/17 10:34:34,3/30/17 10:33:57,2889
3/30/17 10:58:28,3/30/17 10:34:09,2890
3/30/17 10:35:33,3/30/17 10:35:24,2891
3/30/17 10:36:03,3/30/17 10:35:42,2892
3/30/17 10:36:10,3/30/17 10:35:50,2893
3/30/17 10:36:38,3/30/17 10:36:30,2894
3/30/17 10:37:20,3/30/17 10:37:08,2895
3/30/17 10:37:31,3/30/17 10:37:12,2896
3/30/17 10:38:36,3/30/17 10:37:44,2897
3/30/17 10:38:27,3/30/17 10:37:49,2898
3/30/17 10:38:49,3/30/17 10:38:28,2899
3/30/17 10:40:46,3/30/17 10:39:19,2900
3/30/17 10:42:23,3/30/17 10:39:28,2901
3/30/17 10:41:36,3/30/17 10:40:38,2902
3/30/17 10:41:29,3/30/17 10:40:56,2903
3/30/17 10:43:07,3/30/17 10:43:00,2904
3/30/17 10:43:36,3/30/17 10:43:25,2905
3/30/17 10:46:28,3/30/17 10:43:55,2906
3/30/17 10:44:27,3/30/17 10:44:18,2907
3/30/17 10:45:10,3/30/17 10:45:00,2908
3/30/17 10:46:10,3/30/17 10:45:57,2909
3/30/17 10:46:48,3/30/17 10:46:36,2910
3/30/17 10:47:13,3/30/17 10:46:44,2911
3/30/17 10:47:19,3/30/17 10:47:08,2912
3/30/17 10:48:09,3/30/17 10:47:31,2913
3/30/17 10:50:31,3/30/17 10:50:03,2914
3/30/17 10:50:50,3/30/17 10:50:10,2915
3/30/17 10:52:11,3/30/17 10:51:59,2916
3/30/17 10:53:23,3/30/17 10:53:07,2917
3/30/17 10:53:45,3/30/17 10:53:13,2918
3/30/17 10:53:25,3/30/17 10:53:16,2919
3/30/17 10:53:50,3/30/17 10:53:31,2920
3/30/17 10:53:57,3/30/17 10:53:46,2921
3/30/17 10:54:10,3/30/17 10:54:02,2922
3/30/17 10:55:24,3/30/17 10:54:08,2923
3/30/17 10:57:19,3/30/17 10:56:04,2924
3/30/17 10:56:44,3/30/17 10:56:22,2925
3/30/17 10:57:12,3/30/17 10:56:44,2926
3/30/17 10:57:47,3/30/17 10:57:39,2927
3/30/17 10:58:25,3/30/17 10:58:14,2928
3/30/17 10:58:41,3/30/17 10:58:25,2929
3/30/17 11:00:28,3/30/17 11:00:12,2930
3/30/17 11:00:34,3/30/17 11:00:26,2931
3/30/17 11:01:21,3/30/17 11:00:37,2932
3/30/17 11:00:51,3/30/17 11:00:38,2933
3/30/17 11:02:00,3/30/17 11:01:36,2934
3/30/17 11:02:18,3/30/17 11:02:10,2935
3/30/17 11:07:21,3/30/17 11:04:56,2936
3/30/17 11:07:38,3/30/17 11:07:04,2937
3/30/17 11:07:55,3/30/17 11:07:48,2938
3/30/17 11:08:26,3/30/17 11:08:04,2939
3/30/17 11:19:44,3/30/17 11:10:10,2940
3/30/17 11:11:40,3/30/17 11:11:20,2941
3/30/17 11:12:41,3/30/17 11:11:54,2942
3/30/17 11:13:07,3/30/17 11:12:12,2943
3/30/17 11:13:37,3/30/17 11:13:13,2944
3/30/17 11:14:03,3/30/17 11:13:54,2945
3/30/17 11:14:18,3/30/17 11:14:10,2946
3/30/17 11:15:09,3/30/17 11:14:30,2947
3/30/17 11:16:47,3/30/17 11:16:21,2948
3/30/17 11:19:34,3/30/17 11:19:25,2949
3/30/17 11:21:05,3/30/17 11:20:48,2950
3/30/17 11:22:32,3/30/17 11:22:24,2951
3/30/17 11:23:27,3/30/17 11:23:06,2952
3/30/17 11:24:02,3/30/17 11:23:52,2953
3/30/17 11:24:22,3/30/17 11:24:13,2954
3/30/17 11:24:33,3/30/17 11:24:21,2955
3/30/17 11:25:00,3/30/17 11:24:32,2956
3/30/17 11:28:20,3/30/17 11:28:01,2957
3/30/17 11:29:31,3/30/17 11:28:06,2958
3/30/17 11:28:43,3/30/17 11:28:35,2959
3/30/17 11:31:01,3/30/17 11:30:52,2960
3/30/17 11:32:04,3/30/17 11:31:45,2961
3/30/17 11:32:09,3/30/17 11:31:50,2962
3/30/17 11:33:44,3/30/17 11:33:31,2963
3/30/17 11:33:48,3/30/17 11:33:40,2964
3/30/17 11:34:33,3/30/17 11:33:55,2965
3/30/17 11:36:23,3/30/17 11:34:39,2966
3/30/17 11:36:51,3/30/17 11:36:45,2967
3/30/17 11:39:01,3/30/17 11:36:52,2968
3/30/17 11:39:42,3/30/17 11:39:26,2969
3/30/17 11:40:23,3/30/17 11:39:54,2970
3/30/17 11:40:28,3/30/17 11:40:06,2971
3/30/17 11:40:24,3/30/17 11:40:15,2972
3/30/17 11:41:29,3/30/17 11:41:21,2973
3/30/17 11:41:58,3/30/17 11:41:22,2974
3/30/17 11:43:24,3/30/17 11:43:16,2975
3/30/17 11:44:45,3/30/17 11:44:38,2976
3/30/17 11:45:06,3/30/17 11:45:00,2977
3/30/17 11:48:10,3/30/17 11:47:10,2978
3/30/17 12:00:14,3/30/17 11:49:02,2979
3/30/17 11:49:28,3/30/17 11:49:17,2980
3/30/17 11:50:03,3/30/17 11:49:51,2981
3/30/17 11:50:20,3/30/17 11:50:06,2982
3/30/17 11:51:37,3/30/17 11:51:20,2983
3/30/17 11:53:00,3/30/17 11:52:51,2984
3/30/17 11:53:05,3/30/17 11:52:57,2985
3/30/17 11:55:59,3/30/17 11:54:29,2986
3/30/17 11:54:43,3/30/17 11:54:36,2987
3/30/17 11:56:42,3/30/17 11:56:16,2988
3/30/17 11:57:49,3/30/17 11:57:38,2989
3/30/17 11:58:21,3/30/17 11:57:59,2990
3/30/17 11:59:18,3/30/17 11:59:02,2991
3/30/17 12:01:27,3/30/17 12:01:13,2992
3/30/17 12:02:40,3/30/17 12:02:01,2993
3/30/17 12:03:55,3/30/17 12:03:02,2994
3/30/17 12:03:48,3/30/17 12:03:32,2995
3/30/17 12:05:47,3/30/17 12:04:32,2996
3/30/17 12:04:58,3/30/17 12:04:39,2997
3/30/17 12:05:25,3/30/17 12:05:01,2998
3/30/17 12:06:20,3/30/17 12:05:32,2999
3/30/17 12:07:26,3/30/17 12:07:14,3000
3/30/17 12:09:02,3/30/17 12:08:26,3001
3/30/17 12:09:36,3/30/17 12:09:16,3002
3/30/17 12:11:46,3/30/17 12:11:21,3003
3/30/17 12:14:21,3/30/17 12:13:45,3004
3/30/17 12:15:12,3/30/17 12:14:07,3005
3/30/17 12:14:33,3/30/17 12:14:25,3006
3/30/17 12:24:12,3/30/17 12:14:44,3007
3/30/17 12:15:29,3/30/17 12:15:04,3008
3/30/17 12:17:15,3/30/17 12:17:04,3009
3/30/17 12:19:04,3/30/17 12:17:52,3010
3/30/17 12:19:59,3/30/17 12:19:15,3011
3/30/17 12:19:54,3/30/17 12:19:42,3012
3/30/17 12:20:27,3/30/17 12:20:19,3013
3/30/17 12:21:11,3/30/17 12:21:01,3014
3/30/17 12:21:16,3/30/17 12:21:06,3015
3/30/17 12:48:22,3/30/17 12:21:11,3016
3/30/17 12:22:21,3/30/17 12:21:40,3017
3/30/17 12:23:34,3/30/17 12:23:09,3018
3/30/17 12:24:23,3/30/17 12:23:38,3019
3/30/17 12:25:14,3/30/17 12:24:46,3020
3/30/17 12:25:39,3/30/17 12:25:30,3021
3/30/17 12:27:23,3/30/17 12:27:11,3022
3/30/17 12:28:37,3/30/17 12:27:44,3023
3/30/17 12:28:08,3/30/17 12:27:55,3024
3/30/17 12:30:03,3/30/17 12:29:36,3025
3/30/17 12:32:53,3/30/17 12:31:56,3026
3/30/17 12:32:36,3/30/17 12:32:02,3027
3/30/17 12:33:50,3/30/17 12:33:14,3028
3/30/17 12:36:04,3/30/17 12:34:43,3029
3/30/17 12:36:25,3/30/17 12:34:43,3030
